‘¿ ”À‹“≈“	 ≤À‹ ≤—“‹ ÕŒ¬»Õ ¬≤ƒ 1.1.2018	ƒ¿“¿ Œ—“¿ÕÕ‹ŒØ œ”¡À≤ ¿÷≤Ø
http://bioweb.lnu.edu.ua/news	15	26.06.2018	
11.03.2018	financial	13	http://financial.lnu.edu.ua/news/robocha-zustrich-koordynatora-proektu-zhana-mone-dots-vasylya-zelenka-iz-profesorom-universytetu-paris-east-creteil-upec-borisom-najmanom	
06.03.2018	financial	13	http://financial.lnu.edu.ua/news/naukovtsi-fakultetu-dlya-rozvytku-lvivschyny	
05.03.2018	financial	13	http://financial.lnu.edu.ua/news/analiz-uspishnosti-navchalnoji-diyalnosti-studentiv-ta-poshuk-shlyahiv-jiji-pidvyschennya	
04.03.2018	financial	13	http://financial.lnu.edu.ua/news/vidkryta-lektsiya-z-navchalnoji-dystsypliny-stratehichne-upravlinnya-pidpryjemstvom	
28.02.2018	financial	13	http://financial.lnu.edu.ua/news/zustrich-iz-naukovtsem-universytetu-paryzh-xii-val-de-marn-prof-boris-najman	
20.02.2018	financial	14	http://financial.lnu.edu.ua/news/stazhuvannya-v-paryzhi-v-ramkah-prohramy-mizhnarodnoji-mobilnosti-erazmus	
13.02.2018	financial	14	http://financial.lnu.edu.ua/news/derzhava-i-stratehiolohiya-seriya-naukovyh-vydan-profesora-karpinskoho-b-a	
12.02.2018	financial	14	http://financial.lnu.edu.ua/news/profesijnyj-samorozvytok-majbutnih-fahivtsiv	
09.02.2018	financial	14	http://financial.lnu.edu.ua/news/problemy-obliku-i-kontrolyu-v-period-ekonomichnoji-nevyznachenosti-ta-dilovoji-nestabilnosti	
08.02.2018	financial	14	http://financial.lnu.edu.ua/news/sektsijne-zasidannya-z-pytan-publichnoho-upravlinnya-ta-menedzhmentu	
http://physics.lnu.edu.ua/news	28	??.??.????	
??.??.????	physics	1	no_link	
??.??.????	physics	1	no_link	
??.??.????	physics	1	no_link	
??.??.????	physics	1	no_link	
??.??.????	physics	1	no_link	
??.??.????	physics	2	no_link	
??.??.????	physics	2	no_link	
??.??.????	physics	2	no_link	
??.??.????	physics	2	no_link	
??.??.????	physics	2	no_link	
??.??.????	physics	3	no_link	
??.??.????	physics	3	no_link	
??.??.????	physics	3	no_link	
??.??.????	physics	3	no_link	
??.??.????	physics	3	no_link	
??.??.????	physics	4	no_link	
??.??.????	physics	4	no_link	
??.??.????	physics	4	no_link	
??.??.????	physics	4	no_link	
??.??.????	physics	4	no_link	
??.??.????	physics	5	no_link	
??.??.????	physics	5	no_link	
??.??.????	physics	5	no_link	
??.??.????	physics	5	no_link	
??.??.????	physics	5	no_link	
??.??.????	physics	6	no_link	
??.??.????	physics	6	no_link	
??.??.????	physics	6	no_link	
http://philology.lnu.edu.ua/news	42	23.03.2018	
23.03.2018	philology	1	http://philology.lnu.edu.ua/news/mizhnarodna-naukova-konferentsiya-ukrajinska-filolohiya-shkoly-postati-problemy-do-170-richchya-zasnuvannya-kafedry-ukrajinskoji-slovesnosti-u-lvivskomu-universyteti	
29.06.2018	philology	1	http://philology.lnu.edu.ua/news/novyj-folklorystychnyj-vypusk-filolohichnoji-seriji-visnyka-lvivskoho-universytetu	
29.06.2018	philology	1	http://philology.lnu.edu.ua/news/65-vypusk-visnyka-lvivskoho-universytetu	
25.06.2018	philology	1	http://philology.lnu.edu.ua/news/prezentatsiya-knyhy-tsvetany-georgijevoji-mify-ta-arhetypy-u-bolharskij-literaturi	
15.06.2018	philology	1	http://philology.lnu.edu.ua/news/novyj-vypusk-yaroslov	
11.06.2018	philology	1	http://philology.lnu.edu.ua/news/hostovi-lektsiji-dlya-studentiv-arabistiv-2	
11.06.2018	philology	2	http://philology.lnu.edu.ua/news/hostovi-lektsiji-dlya-studentiv-arabistiv	
09.06.2018	philology	2	http://philology.lnu.edu.ua/news/svyato-frankovoji-poeziji	
09.06.2018	philology	2	http://philology.lnu.edu.ua/news/mandry-patahonijeyu	
06.06.2018	philology	2	http://philology.lnu.edu.ua/news/bojkivska-sopilkova-muzyka	
22.05.2018	philology	2	http://philology.lnu.edu.ua/news/pidspidok-ukrajinskoji-vyshyvanky-2	
08.05.2018	philology	3	http://philology.lnu.edu.ua/news/vidijshov-u-vichnist-roman-kyrchiv-vydatnyj-ukrajinskyj-literaturoznavets-folkloryst-ta-etnohraf	
05.05.2018	philology	3	http://philology.lnu.edu.ua/news/mizhnarodna-naukova-konferentsiya-horvatystyka-u-lvivskomu-natsionalnomu-universyteti-imeni-ivana-franka-20-rokiv	
27.04.2018	philology	3	http://philology.lnu.edu.ua/news/naukovyj-seminar-viddilu-folklorystyky	
27.04.2018	philology	3	http://philology.lnu.edu.ua/news/ivan-pulyuj-uchenyj-doslidnyk	
24.04.2018	philology	3	http://philology.lnu.edu.ua/news/vidkryta-lektsiya-myhajla-hnatyuka-kulturno-istorychna-shkola-v-literaturoznavstvi	
24.04.2018	philology	4	http://philology.lnu.edu.ua/news/lektsiya-olhy-zbozhnoji-ivan-pulyuj-uchenyj-doslidnyk-perekladach-svyatoho-pysma-hromadskyj-diyach	
23.04.2018	philology	4	http://philology.lnu.edu.ua/news/zustrich-iz-serverom-ebubekirovym	
20.04.2018	philology	4	http://philology.lnu.edu.ua/news/vshanuvannya-tarasa-shevchenka-u-shanhayi	
18.04.2018	philology	4	http://philology.lnu.edu.ua/news/vidkryta-lektsiya-maryany-hirnyak-intelektualnyj-riznovyd-istorychnoho-romanu-u-tvorchosti-nataleny-korolevoji-ta-leonida-mosendza	
18.04.2018	philology	4	http://philology.lnu.edu.ua/news/vidkryta-lektsiya-vasylya-budnoho-ivan-franko-v-mystetskomu-ta-teoretychnomu-dyskursi-rannoho-modernizmu	
18.04.2018	philology	5	http://philology.lnu.edu.ua/news/zibrannya-z-nahody-95-littya-vid-dnya-narodzhennya-prof-kostyantyna-trofymovycha	
23.03.2018	philology	5	http://philology.lnu.edu.ua/news/mizhnarodna-naukova-konferentsiya-ukrajinska-filolohiya-shkoly-postati-problemy-do-170-richchya-zasnuvannya-kafedry-ukrajinskoji-slovesnosti-u-lvivskomu-universyteti	
12.03.2018	philology	5	http://philology.lnu.edu.ua/news/dystsypliny-vilnoho-vyboru	
02.03.2018	philology	5	http://philology.lnu.edu.ua/news/urochyste-zasidannya-kafedry-ukrajinskoji-movy-imeni-profesora-i-kovalyka	
02.03.2018	philology	5	http://philology.lnu.edu.ua/news/psyholohichna-majsternya-karjery	
02.03.2018	philology	6	http://philology.lnu.edu.ua/news/yarmarok-karjery	
02.03.2018	philology	6	http://philology.lnu.edu.ua/news/peremozhtsi-vseukrajinskoji-studentskoji-olimpiady	
02.03.2018	philology	6	http://philology.lnu.edu.ua/news/urochysta-akademiya	
13.02.2018	philology	6	http://philology.lnu.edu.ua/news/pershyj-etap-vseukrajinskoji-studentskoji-olimpiady-z-ukrajinskoji-movy-ta-literatury	
13.02.2018	philology	6	http://philology.lnu.edu.ua/news/vivant-magistri	
12.02.2018	philology	7	http://philology.lnu.edu.ua/news/rozklad-zanyat-na-druhyj-semestr-2017-2018	
06.02.2018	philology	7	http://philology.lnu.edu.ua/news/den-abiturijenta-na-filolohichnomu-fakulteti	
06.02.2018	philology	7	http://philology.lnu.edu.ua/news/do-yuvileyu-myhajla-petrenka	
26.01.2018	philology	7	http://philology.lnu.edu.ua/news/zapys-na-vybirkovi-kursy	
26.01.2018	philology	7	http://philology.lnu.edu.ua/news/novi-terminy-provedennya-praktyk	
24.01.2018	philology	8	http://philology.lnu.edu.ua/news/zvitna-naukova-konferentsiya-filolohichnoho-fakultetu-za-2017-rik	
24.01.2018	philology	8	http://philology.lnu.edu.ua/news/vertep-filolohichnoji-bratiji	
24.01.2018	philology	8	http://philology.lnu.edu.ua/news/naukovyj-seminar-alessandro-akilli	
14.01.2018	philology	8	http://philology.lnu.edu.ua/news/vidijshla-u-vichnist-prof-lidiya-kots-hryhorchuk	
11.01.2018	philology	8	http://philology.lnu.edu.ua/news/hvi-vseukrajinska-naukova-konferentsiya-molodyh-filolohiv-vivat-academia	
05.01.2018	philology	9	http://philology.lnu.edu.ua/news/sympozium-aktualni-pytannya-shidnojevropejskoji-etnomuzykolohiji	
http://filos.lnu.edu.ua/news	34	02.07.2018	
02.07.2018	filos	1	http://filos.lnu.edu.ua/news/vartist-navchannya-dlya-studentiv-za-2018-2019-n-r	
01.07.2018	filos	1	http://filos.lnu.edu.ua/news/kafedra-psyholohiji-vystupyla-spivorhanizatorom-konferentsiji-rodyna-yak-prostir-stanovlennya-ta-vidnovlennya-osobystosti	
29.06.2018	filos	1	http://filos.lnu.edu.ua/news/dodatkovi-baly-do-stypendialnoho-rejtynhu-studentiv-za-pidsumkamy-litnoji-sesiji-2018-r	
28.05.2018	filos	1	http://filos.lnu.edu.ua/news/blahodijnyj-proekt-teplo-studentskyh-serdets	
23.05.2018	filos	1	http://filos.lnu.edu.ua/news/vitajemo-profesora-anatoliya-karasya-z-derzhavnoyu-nahorodoyu-prezydenta-ukrajiny	
23.05.2018	filos	2	http://filos.lnu.edu.ua/news/dni-nauky-filosofskoho-fakultetu-2018-sektsiya-filosofiji	
23.05.2018	filos	2	http://filos.lnu.edu.ua/news/dni-nauky-filosofskoho-fakultetu-2018-4	
21.05.2018	filos	2	http://filos.lnu.edu.ua/news/fleshmob-vyshyvanka-jednaje	
21.05.2018	filos	2	http://filos.lnu.edu.ua/news/vidbulysya-dni-nauky-filosofskoho-fakultetu-2018	
18.05.2018	filos	2	http://filos.lnu.edu.ua/news/do-uvahy-studentiv-psyholohiv-informatsiya-pro-dodatkove-vstupne-vyprobuvannya-dlya-zdobuttya-osvitnoho-stupenya-mahistra	
18.05.2018	filos	3	http://filos.lnu.edu.ua/news/prezydentski-vybory-v-ukrajini-2019-roku-potentsijni-kandydaty-ta-jihni-roli	
18.05.2018	filos	3	http://filos.lnu.edu.ua/news/politychnyj-protses-v-ukrajini-v-roky-nezalezhnosti-u-konteksti-svitovoho-dosvidu	
11.05.2018	filos	3	http://filos.lnu.edu.ua/news/dni-nauky-filosofskoho-fakultetu-2018-3	
11.05.2018	filos	3	http://filos.lnu.edu.ua/news/lektsiya-profesora-politolohiji-torontskoho-universytetu-lukana-veya	
30.04.2018	filos	3	http://filos.lnu.edu.ua/news/studium-europy-srodkowej-i-wschodniej	
24.04.2018	filos	4	http://filos.lnu.edu.ua/news/olya-ploskonos-peremozhets-vseukrajinskoji-studentskoji-olimpiady-zi-spetsialnosti-psyholohiya-teoretychna-ta-prykladna-psyholohiya	
17.04.2018	filos	4	http://filos.lnu.edu.ua/news/do-uvahy-studentiv-politolohiv-18-kvitnya-vidbudetsya-vidkryta-lektsiya-dzhona-mitshjela-zovnishnya-ta-vnutrishnya-polityka-donalda-trampa	
13.04.2018	filos	4	http://filos.lnu.edu.ua/news/dni-nauky-filosofskoho-fakultetu-2018-2	
05.04.2018	filos	4	http://filos.lnu.edu.ua/news/dni-nauky-filosofskoho-fakultetu-2018	
02.04.2018	filos	4	http://filos.lnu.edu.ua/news/peremozhtsi-vseukrajinskoho-konkursu-studentskyh-naukovyh-robit-z-politolohiji-27-bereznya-2018-r-m-chernivtsi	
29.03.2018	filos	5	http://filos.lnu.edu.ua/news/rezultaty-vyboriv-do-vchenoji-rady-universytetu-sered-studentiv	
17.03.2018	filos	5	http://filos.lnu.edu.ua/news/lektsiya-posla-indiji-v-ukrajini-manodzha-kumara-bharti	
15.03.2018	filos	5	http://filos.lnu.edu.ua/news/frankostore-kramnychka-z-brendovanoyu-produktsijeyu-universytetu	
04.03.2018	filos	5	http://filos.lnu.edu.ua/news/premiya-imeni-serhiya-kemskoho	
04.03.2018	filos	5	http://filos.lnu.edu.ua/news/zustrich-rekvijem-pamyati-serhiya-kemskoho	
04.03.2018	filos	6	http://filos.lnu.edu.ua/news/mizhnarodna-naukovo-praktychna-konferentsiya-psyholohiya-biznesu-ta-upravlinnya-vyklyky-sohodennya-16-17-bereznya-2018-r	
08.02.2018	filos	6	http://filos.lnu.edu.ua/news/zaproshujemo-publikatsiji-statej-u-visnyku-lnu-im-franka-seriya-filosofski-nauky	
30.01.2018	filos	6	http://filos.lnu.edu.ua/news/informatsiya-schodo-vilnyh-byudzhetnyh-mists	
24.01.2018	filos	6	http://filos.lnu.edu.ua/news/hrafik-perezdachi-zaborhovanosti-za-talonom-2-na-kafedri-politolohiji	
23.01.2018	filos	6	http://filos.lnu.edu.ua/news/hrafik-cherhuvan-skladannya-akademichnoji-zaborhovanosti-na-kafedri-psyholohiji	
23.01.2018	filos	7	http://filos.lnu.edu.ua/news/hrafik-skladannya-akademichnoji-zaborhovanosti-za-talonom-2-na-kafedri-filosofiji	
22.01.2018	filos	7	http://filos.lnu.edu.ua/news/perezdacha-po-talonu-2	
22.01.2018	filos	7	http://filos.lnu.edu.ua/news/akademichna-zaborhovanist	
05.01.2018	filos	7	http://filos.lnu.edu.ua/news/14681	
http://chem.lnu.edu.ua/news	28	02.07.2018	
02.07.2018	chem	1	http://chem.lnu.edu.ua/news/osoblyvyj-sposib-vyznannya-naukovoho-dorobku-vchenyh-himikiv	
02.07.2018	chem	1	http://chem.lnu.edu.ua/news/06-07-2018-urochysta-akademiya-z-nahody-vruchennya-dyplomiv-vypusknykam-himichnoho-fakultetu	
26.06.2018	chem	1	http://chem.lnu.edu.ua/news/27-06-2018-zasidannya-vchenoji-rady-himichnoho-fakultetu	
08.06.2018	chem	1	http://chem.lnu.edu.ua/news/23-05-2018-zasidannya-vchenoji-rady-himichnoho-fakultetu	
07.06.2018	chem	1	http://chem.lnu.edu.ua/news/4-7-chervnya-2018-r-viii-ukrajinskyj-zjizd-z-elektrohimiji	
31.05.2018	chem	2	http://chem.lnu.edu.ua/news/podyaka-lvivskoji-oda-kolektyvu-himichnoho-fakultetu	
21.05.2018	chem	2	http://chem.lnu.edu.ua/news/19-05-2018-finalnyj-etap-i-pidvedennya-pidsumkiv-schorichnoho-vseukrajinskoho-konkursu-krystaly-imeni-evhena-hladyshevskoho	
18.05.2018	chem	2	http://chem.lnu.edu.ua/news/17-05-2018-plenarne-zasidannya-zvitnoji-studentskoji-naukovoji-konferentsiji-himichnoho-fakultetu	
16.05.2018	chem	2	http://chem.lnu.edu.ua/news/16-05-2018-konferentsiya-trudovoho-kolektyvu-himichnoho-fakultetu	
07.05.2018	chem	2	http://chem.lnu.edu.ua/news/06-05-2018-kubok-himika-z-futbolu	
04.05.2018	chem	3	http://chem.lnu.edu.ua/news/02-05-2018-r-mis-mister-himichnoho-fakultetu	
25.04.2018	chem	3	http://chem.lnu.edu.ua/news/24-04-2018-r-urochyste-zasidannya-himichnoji-komisiji-naukovoho-tovarystva-im-shevchenka-z-nahody-yuvileyu-myroslavy-oleksijivny-kovbuz	
16.04.2018	chem	3	http://chem.lnu.edu.ua/news/sci_method_conf	
16.04.2018	chem	3	http://chem.lnu.edu.ua/news/mykola-tupychak-peremozhets-ii-etapu-vseukrajinskoji-studentskoji-olimpiady-z-himiji	
16.04.2018	chem	3	http://chem.lnu.edu.ua/news/nataliya-hulaj-pryzer-ii-etapu-vseukrajinskoho-konkursu-studentskyh-naukovyh-robit-z-haluzi-himichni-nauky	
06.04.2018	chem	4	http://chem.lnu.edu.ua/news/z_pryjdeshnimy_velykodnimy_sviatamy	
04.04.2018	chem	4	http://chem.lnu.edu.ua/news/11-14-kvitnya-2018-ii-etap-vseukrajinskoji-studentskoji-olimpiady-zi-spetsialnosti-himiya	
02.04.2018	chem	4	http://chem.lnu.edu.ua/news/4-7-chervnya-2018-r-viii-ukrajinskyj-zjizd-z-elektrohimiji-ta-vi-naukovo-praktychnyj-seminar-studentiv-aspirantiv-i-molodyh-uchenyh-prykladni-aspekty-elektrohimichnoho-analizu	
30.03.2018	chem	4	http://chem.lnu.edu.ua/news/3-kvitnya-2018-r-velykodnya-yarmarka-domashnoji-vypichky	
26.03.2018	chem	4	http://chem.lnu.edu.ua/news/xhi-mizhnarodnyj-seminar-z-fizyky-ta-himiji-tverdoho-tila-ispcs-18	
19.03.2018	chem	5	http://chem.lnu.edu.ua/news/22-bereznya-2018-r-shevchenkivskyj-veir-za-uchastyu-narodnoji-cholovichoji-horovoji-kapelly-prometej	
19.03.2018	chem	5	http://chem.lnu.edu.ua/news/21-bereznya-2018-r-zasidannya-vchenoji-rady-himichnoho-fakultetu	
22.02.2018	chem	5	http://chem.lnu.edu.ua/news/vseukrajinska-olimpiada-lvivskoho-natsionalnoho-universytetu-imeni-ivana-franka-z-himiji	
21.02.2018	chem	5	http://chem.lnu.edu.ua/news/28-02-2018-r-i-yj-tur-vseukrajinskoji-studentskoji-olimpiady-z-himiji	
21.02.2018	chem	5	http://chem.lnu.edu.ua/news/21-02-2018-r-zasidannya-vchenoji-rady-himichnoho-fakultetu	
07.02.2018	chem	6	http://chem.lnu.edu.ua/news/10-lyutoho-lviii-oblasna-olimpiada-shkolyariv-z-himiji	
26.01.2018	chem	6	http://chem.lnu.edu.ua/news/30-01-2018-zasidannya-vchenoji-rady-himichnoho-fakultetu	
22.01.2018	chem	6	http://chem.lnu.edu.ua/news/zvitna-naukova-konferentsiya-lvivskoho-natsionalnoho-universytetu-imeni-ivana-franka-za-2017-rik	
http://law.lnu.edu.ua/news	96	10.05.2018	
10.05.2018	law	1	http://law.lnu.edu.ua/news/pytannya-na-ispyt-z-dystsyplin-kryminalne-pravo-zahalna-chastyna-ta-kryminalne-pravo-osoblyva-chastyna	
21.06.2018	law	1	http://law.lnu.edu.ua/news/hrafik-zdachi-taloniv-2	
21.06.2018	law	1	http://law.lnu.edu.ua/news/zahyst-dysertatsiji-27-06-2018	
20.06.2018	law	1	http://law.lnu.edu.ua/news/do-uvahy-studentiv-3-ho-kursu-schodo-perezdachi-modulya-iz-kursu-kryminalne-pravo-ukrajiny-osoblyva-chastyna	
16.06.2018	law	1	http://law.lnu.edu.ua/news/vykladachi-fakultetu-zabezpechyly-provedennya-kursiv-z-pidvyschennya-kvalifikatsiji-z-pytan-zapobihannya-ta-protydiji-koruptsiji	
13.06.2018	law	1	http://law.lnu.edu.ua/news/schodo-oplaty-za-dokumenty-pro-osvitu-u-2018-rotsi	
31.05.2018	law	3	http://law.lnu.edu.ua/news/vitannya-z-uspishnym-zahystom-kandydatskoji-dysertatsiji	
30.05.2018	law	3	http://law.lnu.edu.ua/news/do-uvahy-studentiv-4-ho-kursu-perezdacha-modulya-z-korporatyvnoho-prava	
29.05.2018	law	3	http://law.lnu.edu.ua/news/predstavnyky-kafedry-tsyvilnoho-prava-vzyaly-uchast-u-mizhnarodno-praktychnij-konferentsiji	
25.05.2018	law	3	http://law.lnu.edu.ua/news/na-fakulteti-vidbulysya-usni-raundy-ii-sudovyh-debativ-z-mizhnarodnoho-prava-lvivskoho-universytetu	
24.05.2018	law	3	http://law.lnu.edu.ua/news/myrna-aktsiya-na-pidtrymku-oleha-sentsova	
23.05.2018	law	4	http://law.lnu.edu.ua/news/na-fakulteti-vidbulasya-spilna-ukrajinsko-nimetsko-polska-konferentsiya-vidnovlennya-zahidnoji-pravovoji-tradytsiji-v-ukrajini-perspektyvy-dlya-rozvytku-suchasnoji-ukrajinskoji-pravovoji-kul	
22.05.2018	law	4	http://law.lnu.edu.ua/news/zmina-vartosti-navchannya-na-dennij-ta-zaochnij-formah-navchannya	
18.05.2018	law	4	http://law.lnu.edu.ua/news/lektsiji-z-kryminalnoho-prava-respubliky-polscha	
18.05.2018	law	4	http://law.lnu.edu.ua/news/vosmyj-vypusk-shkoly-nimetskoho-prava	
17.05.2018	law	4	http://law.lnu.edu.ua/news/rozmischeno-z-dystsypliny-teoriya-prava-ta-derzhavy-bazu-testovyh-zavdan-ta-perelik-pytan-na-ispyt	
17.05.2018	law	5	http://law.lnu.edu.ua/news/perezdacha-modulya-2-z-kursu-kryminalne-pravo-osoblyva-chastyna	
15.05.2018	law	5	http://law.lnu.edu.ua/news/na-fakulteti-vidbuvsya-mizhnarodnyj-kruhlyj-stil-yurydychna-osvita-suchasni-vyklyky-ta-mozhlyvosti-mizhnarodnoji-spivpratsi	
14.05.2018	law	5	http://law.lnu.edu.ua/news/vidbulos-ofitsijne-zavershennya-shkoly-yunoho-pravnyka	
14.05.2018	law	5	http://law.lnu.edu.ua/news/na-fakulteti-vidbulys-lektsiji-profesora-kshyshtofa-schutski	
13.05.2018	law	5	http://law.lnu.edu.ua/news/spilna-nimetsko-ukrajinska-konferentsiya-na-temu-vidrodzhennya-zahidnoji-pravnychoji-tradytsiji-v-ukrajini-perspektyvy-dlya-rozvytku-suchasnoji-ukrajinskoji-pravnychoji-kultury-diyalnist-stanislava	
11.05.2018	law	6	http://law.lnu.edu.ua/news/sklad-komisij-dlya-provedennya-derzhavnyh-ispytiv	
10.05.2018	law	6	http://law.lnu.edu.ua/news/lektsiya-dlya-vykladachiv-fahova-i-emotsijna-pidtrymka-studentiv-pid-chas-navchannya-na-1-kursidosvid-frn	
10.05.2018	law	6	http://law.lnu.edu.ua/news/urochyste-zakryttya-shkoly-yunoho-pravnyka-12-05-2018	
10.05.2018	law	6	http://law.lnu.edu.ua/news/pytannya-na-ispyt-z-dystsyplin-kryminalne-pravo-zahalna-chastyna-ta-kryminalne-pravo-osoblyva-chastyna	
10.05.2018	law	6	http://law.lnu.edu.ua/news/monohrafiya-naukovtsiv-fakultetu-sered-pryzeriv-konkursu-na-najkrasche-pravnyche-vydannya	
09.05.2018	law	7	http://law.lnu.edu.ua/news/mizhnarodnyj-kruhlyj-stil-yurydychna-osvita-suchasni-vyklyky-ta-mozhlyvosti-mizhnarodnoji-spivpratsi	
08.05.2018	law	7	http://law.lnu.edu.ua/news/zustrich-administraciji-z-studentamy-chetvertoho-kursu	
08.05.2018	law	7	http://law.lnu.edu.ua/news/do-uvahy-studentiv-4-ho-kursu-pytannya-na-ispyt-z-korporatyvnoho-prava	
07.05.2018	law	7	http://law.lnu.edu.ua/news/kruhlyj-stil-na-temu-diyalnist-ta-znachennya-evropejskoho-sudu-spravedlyvosti-dlya-derzhav-asotsijovanyh-chleniv-es	
07.05.2018	law	7	http://law.lnu.edu.ua/news/na-fakulteti-vidbudetsya-kruhlyj-stil-na-temu-diyalnist-ta-znachennya-evropejskoho-sudu-spravedlyvosti-dlya-derzhav-asotsijovanyh-chleniv-es	
04.05.2018	law	8	http://law.lnu.edu.ua/news/pro-elektronnu-informatsijnu-sluzhbu-yurydychnoho-fakultetu	
04.05.2018	law	8	http://law.lnu.edu.ua/news/cherhovyj-etap-mizhnarodnoho-proektu-spilno-z-levitt-instytutom-mizhnarodnoho-rozvytku	
03.05.2018	law	8	http://law.lnu.edu.ua/news/muzej-vyzvolnoji-borotby-ukrajiny	
02.05.2018	law	8	http://law.lnu.edu.ua/news/zustrich-iz-starshym-yurystom-espl-tarasom-pashukom-na-temu-praktyka-espl-suchasni-tendentsiji-rozvytku	
02.05.2018	law	8	http://law.lnu.edu.ua/news/na-fakulteti-vidbulys-lektsiji-profesora-adama-sulikovskoho	
01.05.2018	law	9	http://law.lnu.edu.ua/news/vitajemo-uchasnykiv-tsyvilistychnoho-klubu-hannu-yarehu-ta-myhajla-pinyashka-z-peremohoyu-u-vseukrajinskomu-konkursi-studentskyh-naukovyh-robit	
27.04.2018	law	9	http://law.lnu.edu.ua/news/shkola-polskoho-ta-evropejskoho-prava-zaproshue-na-vidkryti-lektsiji-providnyh-naukovtsiv-ta-praktykiv-finansovoho-prava	
27.04.2018	law	9	http://law.lnu.edu.ua/news/vstup-na-mahistraturu-za-spetsialnistyu-pravo-u-2018-rotsi	
27.04.2018	law	9	http://law.lnu.edu.ua/news/vitajemo-plish-yuliyu-iz-znachnymy-naukovymy-zdobutkamy	
25.04.2018	law	9	http://law.lnu.edu.ua/news/vidbulas-lektsiya-profesora-dana-wagner-na-temu-in-house-legal-practice-a-view-from-technology-sector	
17.04.2018	law	11	http://law.lnu.edu.ua/news/21-22-kvitnya-vidbudetsya-x-vseukrajinska-shkola-z-hospodarskoho-prava-ta-sudochynstva	
11.04.2018	law	11	http://law.lnu.edu.ua/news/zatverdzheno-polozhennya-pro-mahisterski-roboty	
05.04.2018	law	11	http://law.lnu.edu.ua/news/vidbulas-zustrich-iz-andrijem-moskalenkom	
05.04.2018	law	11	http://law.lnu.edu.ua/news/metodolohichnyj-seminar	
02.04.2018	law	11	http://law.lnu.edu.ua/news/vykladachi-fakultetu-vzyaly-uchast-u-seminari-na-bazi-vrotslavskoho-universytetu	
30.03.2018	law	12	http://law.lnu.edu.ua/news/studenty-fakultetu-vzyaly-uchast-u-zmahannyah-z-mizhnarodnoho-investytsijnoho-arbitrazhu-frankfurt-investment-arbitration-moot-court	
26.03.2018	law	12	http://law.lnu.edu.ua/news/23-25-bereznya-na-yurydychnomu-fakulteti-vidbulysya-cherhovi-lektsiji-shkoly-amerykanskoho-prava-v-ukrajini	
24.03.2018	law	12	http://law.lnu.edu.ua/news/zaproshujemo-do-uchasti-u-ix-instytutsijnomu-navchalnomu-vizyti	
22.03.2018	law	12	http://law.lnu.edu.ua/news/23-ta-24-bereznya-2018-r-na-fakulteti-vidbudetsya-lektsiya-doktora-m-pozhytskoho-v-ramkah-shkoly-polskoho-ta-evropejskoho-prava	
22.03.2018	law	12	http://law.lnu.edu.ua/news/23-25-bereznya-vidbudutsya-lektsiji-profesora-morin-najberh-v-ramkah-shkoly-amerykanskoho-prava	
22.03.2018	law	13	http://law.lnu.edu.ua/news/zaproshujemo-do-uchasti-u-viii-instytutsijnomu-navchalnomu-vizyti	
21.03.2018	law	13	http://law.lnu.edu.ua/news/vykladach-kafedry-vzyav-uchast-u-mizhnarodnij-konferentsiji-u-yahellonskomu-universyteti	
21.03.2018	law	13	http://law.lnu.edu.ua/news/22-bereznya-2018-r-na-fakulteti-vidbudetsya-lektsiya-prof-f-tsollya-v-ramkah-shkoly-polskoho-ta-evropejskoho-prava	
16.03.2018	law	13	http://law.lnu.edu.ua/news/schodo-vijskovoji-pidhotovky	
06.03.2018	law	13	http://law.lnu.edu.ua/news/zaproshujemo-do-uchasti-u-xvii-mizhnarodnij-studentsko-aspirantskij-naukovij-konferentsiji	
05.03.2018	law	14	http://law.lnu.edu.ua/news/profesor-kossak-volodymyr-myhajlovych-1-2-bereznya-2018-r-vzyav-uchast-u-v-mizhnarodnij-naukovij-konferentsiji-vplyv-pravovyh-i-etychnyh-norm-na-zastosuvannya-zakonodavstva-pro-zahyst-prav-spozhyvach	
05.03.2018	law	14	http://law.lnu.edu.ua/news/vidbulos-urochyste-vidkryttya-shkoly-yunoho-pravnyka	
05.03.2018	law	14	http://law.lnu.edu.ua/news/13-02-2018-vidbudetsya-metodolohichnyj-seminar-fakultetu	
03.03.2018	law	14	http://law.lnu.edu.ua/news/u-period-z-5-do-7-bereznya-navchannya-vidkladeno	
02.03.2018	law	14	http://law.lnu.edu.ua/news/schodo-rozkladu-zanyat-na-najblyzhchi-dni	
01.03.2018	law	15	http://law.lnu.edu.ua/news/do-uvahy-uchasnykiv-hurtka-z-kryminalnoho-prava-kryminolohiji-ta-kryminalno-vykonavchoho-prava	
01.03.2018	law	15	http://law.lnu.edu.ua/news/dotsenta-kafedry-osnov-prava-ukrajiny-honcharova-v-v-nahorodzheno-pochesnoyu-hramotoyu	
01.03.2018	law	15	http://law.lnu.edu.ua/news/rezultaty-i-etapu-vseukrajinskoji-studentskoji-olimpiady-za-spetsialnistyu-pravo-pravoznavstvo	
01.03.2018	law	15	http://law.lnu.edu.ua/news/schodo-konkursu-na-vakantni-mistsya-derzhavnoho-zamovlennya	
27.02.2018	law	15	http://law.lnu.edu.ua/news/do-uvahy-studentiv-3-ho-kursu-zaochnoji-formy-navchannya	
